BookID,Location,Authors,OriginalTitle,title,language_code,AverageRating,image_url,small_image_url
122,QA76.3 .K48 2001,"Ketcham, Emily.",Prentice Hall's MOUS test preparation guide for Word 2000 ,Prentice Hall's MOUS test preparation guide for Word 2000 ,eng,3.52,https://images.gr-assets.com/books/1434433243m/34442.jpg,https://images.gr-assets.com/books/1434433243s/34442.jpg
123,QA76.3 .L56 2004,"Shah, Steve.",Linux administration ,Linux administration ,eng,3.99,https://images.gr-assets.com/books/1415445222m/5355.jpg,https://images.gr-assets.com/books/1415445222s/5355.jpg
124,QA76.3 .M32555 1999,"Matsik, Brian.",Fast track MCSD.,Fast track MCSD.,eng,4.03,https://images.gr-assets.com/books/1344245414m/4434543.jpg,https://images.gr-assets.com/books/1344245414s/4434543.jpg
125,QA76.3 .M326595 2002,,MCSAMCSE Windows 2000 network management study guide ,MCSAMCSE Windows 2000 network management study guide ,eng,4,https://images.gr-assets.com/books/135551225m/1422.jpg,https://images.gr-assets.com/books/135551225s/1422.jpg
126,QA76.3 .M32675 2003,,MCSA self-paced training kit.,MCSA self-paced training kit.,eng,4.19,https://images.gr-assets.com/books/1434425555m/234225.jpg,https://images.gr-assets.com/books/1434425555s/234225.jpg
127,QA76.3 .M32813 2000,,MCSE designing security for Windows 2000 ,MCSE designing security for Windows 2000 ,eng,3.92,https://images.gr-assets.com/books/1443344452m/2412.jpg,https://images.gr-assets.com/books/1443344452s/2412.jpg
128,QA76.3 .M33452 2000,,MCSE training kit.,MCSE training kit.,eng,4.09,https://images.gr-assets.com/books/1324541345m/1554145.jpg,https://images.gr-assets.com/books/1324541345s/1554145.jpg
129,QA76.3 .M376 2001,"McCarty, Bill,",RHCE Red Hat Certified Engineer.,RHCE Red Hat Certified Engineer.,eng,4.18,https://images.gr-assets.com/books/1455325445m/332413.jpg,https://images.gr-assets.com/books/1455325445s/332413.jpg
130,QA76.3 .M66 1999,"Morneau, Keith.",MCSD architectures exam prep ,MCSD architectures exam prep ,eng,3.73,https://images.gr-assets.com/books/1324154414m/2145.jpg,https://images.gr-assets.com/books/1324154414s/2145.jpg
131,QA76.3 .M844 1994,"Mueller, John,",Novell certification handbook ,Novell certification handbook ,eng,3.92,https://images.gr-assets.com/books/1352412424m/4345.jpg,https://images.gr-assets.com/books/1352412424s/4345.jpg
132,QA76.3 .O3618 2004,"Odom, Wendell.",CCNA ICND exam certification guide ,CCNA ICND exam certification guide ,,3.9,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
133,QA76.3 .O3618 2004,"Odom, Wendell.",CCNA ICND exam certification guide ,CCNA ICND exam certification guide ,eng,4.23,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
134,QA76.3 .R32 2001,"Rabeler, Carl,",MCSE training kit ,MCSE training kit ,en-US,4.34,https://images.gr-assets.com/books/1344452334m/3444432.jpg,https://images.gr-assets.com/books/1344452334s/3444432.jpg
135,QA76.3 .R44 1999,"Reeves, Scott.",Network  exam cram ,Network  exam cram ,eng,4.54,https://images.gr-assets.com/books/1444431121m/42241.jpg,https://images.gr-assets.com/books/1444431121s/42241.jpg
136,QA76.3 .R455 2005,"Regan, Patrick E.",Acing the security  certification exam ,Acing the security  certification exam ,en-US,3.79,https://images.gr-assets.com/books/1425313524m/134441.jpg,https://images.gr-assets.com/books/1425313524s/134441.jpg
137,QA76.3 .S26 1998,,Sams' teach yourself MCSE TCPIP in 14 days ,Sams' teach yourself MCSE TCPIP in 14 days ,eng,4.2,https://images.gr-assets.com/books/142242235m/5444.jpg,https://images.gr-assets.com/books/142242235s/5444.jpg
138,,,,,eng,3.37,https://images.gr-assets.com/books/142455444m/12244.jpg,https://images.gr-assets.com/books/142455444s/12244.jpg
139,QA76.3 .S26 1998,,Sams' teach yourself MCSE TCPIP in 14 days ,Sams' teach yourself MCSE TCPIP in 14 days ,en-US,3.89,https://images.gr-assets.com/books/1442452414m/4442454.jpg,https://images.gr-assets.com/books/1442452414s/4442454.jpg
140,QA76.3 .S44,"Sellers, Joseph P",Microsoft Windows 2000 Active Directory Lab Manual,Microsoft Windows 2000 Active Directory Lab Manual,en-US,4.2,https://images.gr-assets.com/books/1324425242m/4542542.jpg,https://images.gr-assets.com/books/1324425242s/4542542.jpg
141,QA76.3 .S445,"Sellers, Joseph P",Microsoft Windows 2000 Active Directory Lab Manual,Microsoft Windows 2000 Active Directory Lab Manual,eng,4.39,https://images.gr-assets.com/books/1413424254m/15224544.jpg,https://images.gr-assets.com/books/1413424254s/15224544.jpg
142,QA76.3 O24 2006,,"Gregg college typing, series six ","Gregg college typing, series six ",eng,4.29,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
143,QA76.3. C492,"Lorenj, Jim",CISCO Networking Academy program,CISCO Networking Academy program,eng,4.31,https://images.gr-assets.com/books/1451445444m/15143444.jpg,https://images.gr-assets.com/books/1451445444s/15143444.jpg
144,QA76.3.C492 2000,Jim Lorenze ,"CISCO Network Academy program , Lab Compapanion Volume I","CISCO Network Academy program , Lab Compapanion Volume I",eng,4.4,https://images.gr-assets.com/books/1324541115m/5444353.jpg,https://images.gr-assets.com/books/1324541115s/5444353.jpg
145,QA76.3.F69 2005,Fowler Owen,Supporting and Troubleshooting windows vista client,Supporting and Troubleshooting windows vista client,eng,3.67,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
146,QA76.3.S355,CHERYL A SCHMIDT,A CERTIFICATION SELF -STUDY,A CERTIFICATION SELF -STUDY,eng,3.87,https://images.gr-assets.com/books/1451554442m/14333223.jpg,https://images.gr-assets.com/books/1451554442s/14333223.jpg
147,QA76.3.S78,Mathew Strebe et.al,MCCE - NT Server 4 ,MCCE - NT Server 4 ,eng,4.02,https://images.gr-assets.com/books/1333522524m/121452.jpg,https://images.gr-assets.com/books/1333522524s/121452.jpg
148,QA76.34 M583 2000,"Mitchell, Scott,",Sams teach yourself Active Server Pages 3.0 in 21 days ,Sams teach yourself Active Server Pages 3.0 in 21 days ,eng,3.85,https://images.gr-assets.com/books/1324144552m/2545.jpg,https://images.gr-assets.com/books/1324144552s/2545.jpg
149,QA76.35 .S54 2004,"Shelly, Gary B.",Discovering computers ,Discovering computers ,en-US,3.96,https://images.gr-assets.com/books/1344442442m/4344422.jpg,https://images.gr-assets.com/books/1344442442s/4344422.jpg
150,QA76.5 .B28 1987,Barden William,Radio listeners' guide and call book;,Radio listeners' guide and call book;,en-US,4.16,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
151,QA76.5 .B3652 1999,"Beekman, George.",Computer confluence ,Computer confluence ,eng,4.23,https://images.gr-assets.com/books/1422422441m/25154.jpg,https://images.gr-assets.com/books/1422422441s/25154.jpg
152,QA76.5 .B3652 2001,"Beekman, George.",Computer confluence ,Computer confluence ,en-US,4.01,https://images.gr-assets.com/books/1344444554m/5524.jpg,https://images.gr-assets.com/books/1344444554s/5524.jpg
153,QA76.5 .C363 2004,"Capron, H. L.",Computers ,Computers ,eng,4.21,https://images.gr-assets.com/books/1432432354m/1552444.jpg,https://images.gr-assets.com/books/1432432354s/1552444.jpg
154,QA76.5 .C568 2011,,Cloud computing ,Cloud computing ,eng,3.88,https://images.gr-assets.com/books/1454445224m/5552.jpg,https://images.gr-assets.com/books/1454445224s/5552.jpg
155,QA76.5 .C568 2011,,Cloud computing ,Cloud computing ,en-US,4.42,https://images.gr-assets.com/books/1245415523m/15241.jpg,https://images.gr-assets.com/books/1245415523s/15241.jpg
156,QA76.5 .D37 2004,"Decker, Rick.",The analytical engine ,The analytical engine ,eng,3.83,https://images.gr-assets.com/books/1325243535m/42154.jpg,https://images.gr-assets.com/books/1325243535s/42154.jpg
157,QA76.5 .D575 1997,"Shelly, Gary B.",Discovering computers A link to the future,Discovering computers A link to the future,en-US,4.29,https://images.gr-assets.com/books/144545252m/23442.jpg,https://images.gr-assets.com/books/144545252s/23442.jpg
158,QA76.5 .D5755 2014,"Shelly, Gary B.",Discovering computers ,Discovering computers ,eng,4.1,https://images.gr-assets.com/books/1324211421m/435.jpg,https://images.gr-assets.com/books/1324211421s/435.jpg
159,QA76.5 .E566 1996,"Englander, Irv.",The architecture of computer hardware and systems software ,The architecture of computer hardware and systems software ,eng,4.39,https://images.gr-assets.com/books/1443142155m/2122432.jpg,https://images.gr-assets.com/books/1443142155s/2122432.jpg
160,QA76.5 .E9 1983,,Microcomputers ,Microcomputers ,eng,3.75,https://images.gr-assets.com/books/1324422214m/2423.jpg,https://images.gr-assets.com/books/1324422214s/2423.jpg
161,QA76.5 .E9195 2004,"Evans, Alan",Technology in action ,Technology in action ,en-US,4.51,https://images.gr-assets.com/books/1354444141m/15512.jpg,https://images.gr-assets.com/books/1354444141s/15512.jpg
162,QA76.5 .E9195 2008,"Evans, Alan", Go Technology in action , Go Technology in action ,eng,3.96,https://images.gr-assets.com/books/1344424542m/44552.jpg,https://images.gr-assets.com/books/1344424542s/44552.jpg
163,QA76.5 .E9195 2008,"Evans, Alan",Technology in action ,Technology in action ,eng,4.35,https://images.gr-assets.com/books/144422523m/4434152.jpg,https://images.gr-assets.com/books/144422523s/4434152.jpg
164,QA76.5 .E9195 2009,"Evans, A.",Go Technology in action ,Go Technology in action ,eng,4.11,https://images.gr-assets.com/books/1341452442m/15445453.jpg,https://images.gr-assets.com/books/1341452442s/15445453.jpg
165,QA76.5 .E9195 2009,"Evans, Alan",Introduction to Technology in action ,Introduction to Technology in action ,en-US,4.1,https://images.gr-assets.com/books/1424535415m/13444.jpg,https://images.gr-assets.com/books/1424535415s/13444.jpg
166,QA76.5 .E9195 2009,"Evans, Alan",Introduction to Technology in action ,Introduction to Technology in action ,eng,3.68,https://images.gr-assets.com/books/1344424141m/4435333.jpg,https://images.gr-assets.com/books/1344424141s/4435333.jpg
167,QA76.5 .E9195 2009,"Evans, Alan",Technology in action ,Technology in action ,eng,4.11,https://images.gr-assets.com/books/1255414221m/4424.jpg,https://images.gr-assets.com/books/1255414221s/4424.jpg
168,QA76.5 .E9195 2009,"Evans, Alan",Technology in action ,Technology in action ,en-US,4.34,https://images.gr-assets.com/books/1213131325m/144244.jpg,https://images.gr-assets.com/books/1213131325s/144244.jpg
169,QA76.5 .E9195 2009,"Evans, Alan",Introduction to Technology in action ,Introduction to Technology in action ,en-GB,4.14,https://images.gr-assets.com/books/1254544154m/4422242.jpg,https://images.gr-assets.com/books/1254544154s/4422242.jpg
170,QA76.5 .E9195 2009b,"Evans, Alan",Technology in action ,Technology in action ,en-GB,3.6,https://images.gr-assets.com/books/1342245444m/11125.jpg,https://images.gr-assets.com/books/1342245444s/11125.jpg
171,QA76.5 .E9195 2012,"Evans, Alan",Technology in action ,Technology in action ,eng,3.99,https://images.gr-assets.com/books/1343424431m/4444.jpg,https://images.gr-assets.com/books/1343424431s/4444.jpg
172,QA76.5 .G3273 2007,"Gaskin, Shelley.",Go with.,Go with.,eng,4.02,https://images.gr-assets.com/books/1352422424m/15523452.jpg,https://images.gr-assets.com/books/1352422424s/15523452.jpg
173,QA76.5 .G497 1994,"Gibson, Victor E.",Microprocessors ,Microprocessors ,eng,3.98,https://images.gr-assets.com/books/1345334324m/224443.jpg,https://images.gr-assets.com/books/1345334324s/224443.jpg
174,QA76.5 .J32 1995,"Jamsa, Kris,",Welcome to-- personal computers ,Welcome to-- personal computers ,eng,3.74,https://images.gr-assets.com/books/1344242232m/1512454.jpg,https://images.gr-assets.com/books/1344242232s/1512454.jpg
175,QA76.5 .L3325 1993,"Larsen, Gwynne.",Using Microsoft Works ,Using Microsoft Works ,eng,4.5,https://images.gr-assets.com/books/1324424544m/4522524.jpg,https://images.gr-assets.com/books/1324424544s/4522524.jpg
176,QA76.5 .L65624 2004,"Long, Larry E.",Personal computing demystified ,Personal computing demystified ,en-US,4.18,https://images.gr-assets.com/books/1324344424m/15342.jpg,https://images.gr-assets.com/books/1324344424s/15342.jpg
177,QA76.5 .M1988 1993,"Mandell, Steven L.",Dr. Mandell's ultimate personal computer desk reference.,Dr. Mandell's ultimate personal computer desk reference.,eng,4.18,https://images.gr-assets.com/books/1352544444m/4144.jpg,https://images.gr-assets.com/books/1352544444s/4144.jpg
178,QA76.5 .M494 1995,Meyer Marilyn and Baber Roberta,Computers in your future,Computers in your future,en-US,3.98,https://images.gr-assets.com/books/1443542514m/4514.jpg,https://images.gr-assets.com/books/1443542514s/4514.jpg
179,QA76.5 .M57 2010,"Shelly, Gary B.",Microsoft Office 2007 ,Microsoft Office 2007 ,eng,4.07,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
180,QA76.5 .M57 2010,"Shelly, B. Gary ; Cashman J. Thomas and Vermaat E. Misty",Microsoft Office 2007,Microsoft Office 2007,eng,3.99,https://images.gr-assets.com/books/1425415552m/52234.jpg,https://images.gr-assets.com/books/1425415552s/52234.jpg
181,QA76.5 .M82 1990,"Murray, Katherine,",Introduction to personal computers ,Introduction to personal computers ,eng,4.05,https://images.gr-assets.com/books/1424431134m/145442.jpg,https://images.gr-assets.com/books/1424431134s/145442.jpg
182,QA76.5 .N674 2001,"Norton's, Peter",Instructor's Manual and Key Essential Concepts,Instructor's Manual and Key Essential Concepts,eng,3.76,https://images.gr-assets.com/books/1324543252m/4324335.jpg,https://images.gr-assets.com/books/1324543252s/4324335.jpg
183,QA76.5 .P318 1990,"Parker, Charles S.,",Understanding computers and information processing ,Understanding computers and information processing ,eng,4.33,https://images.gr-assets.com/books/1454442554m/4141434.jpg,https://images.gr-assets.com/books/1454442554s/4141434.jpg
184,QA76.5 .P318 2007,"Morley, Deborah.",Understanding computers ,Understanding computers ,eng,4.29,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
185,QA76.5 .P324 1988,"Pasahow, Edward.",Microprocessor technology and microcomputers ,Microprocessor technology and microcomputers ,eng,4.03,https://images.gr-assets.com/books/1354124415m/4341554.jpg,https://images.gr-assets.com/books/1354124415s/4341554.jpg
186,QA76.5 .P3982 2002b,"Pfaffenberger, Bryan,",Computers in your future ,Computers in your future ,eng,4.04,https://images.gr-assets.com/books/1355432435m/34442.jpg,https://images.gr-assets.com/books/1355432435s/34442.jpg
187,QA76.5 .P398258 2003,"Coyle, Diane,",Computers are your future.,Computers are your future.,eng,3.86,https://images.gr-assets.com/books/1443424142m/24442.jpg,https://images.gr-assets.com/books/1443424142s/24442.jpg
188,QA76.5 .P398258 2004,"Pfaffenberger, Bryan,",Computers in your future 2004.,Computers in your future 2004.,eng,4.31,https://images.gr-assets.com/books/1324555335m/5444113.jpg,https://images.gr-assets.com/books/1324555335s/5444113.jpg
189,QA76.5 .S34 2001,"Shelly, Gary B.",Discovering computers 2002 ,Discovering computers 2002 ,eng,4.47,https://images.gr-assets.com/books/1411114144m/33.jpg,https://images.gr-assets.com/books/1411114144s/33.jpg
190,QA76.5 .S34 2002,"Shelly, Gary B.",Discovering computers 2003 ,Discovering computers 2003 ,eng,3.96,https://images.gr-assets.com/books/1453154551m/12242441.jpg,https://images.gr-assets.com/books/1453154551s/12242441.jpg
191,QA76.5 .S34 2003,"Shelly, Gary B.",Discovering computers 2004 ,Discovering computers 2004 ,en-US,4.35,https://images.gr-assets.com/books/1442234411m/442331.jpg,https://images.gr-assets.com/books/1442234411s/442331.jpg
192,QA76.5 .S44 2004,"Shelly, Gary B.",Discovering computers 2005 ,Discovering computers 2005 ,eng,4.55,https://images.gr-assets.com/books/1442245243m/154244.jpg,https://images.gr-assets.com/books/1442245243s/154244.jpg
193,QA76.5 .S45 2004,"Shelly, Gary B.",Discovering computers 2004 ,Discovering computers 2004 ,en-US,4.11,https://images.gr-assets.com/books/1344244315m/3225414.jpg,https://images.gr-assets.com/books/1344244315s/3225414.jpg
194,QA76.5 .S4575 2004,"Shelly, Gary B.",Discovering computers 2005 ,Discovering computers 2005 ,eng,3.46,https://images.gr-assets.com/books/1324442454m/153444.jpg,https://images.gr-assets.com/books/1324442454s/153444.jpg
195,QA76.5 .S4575 2010,"Shelly, Gary B.",Discovering computers 2010 ,Discovering computers 2010 ,eng,4.12,https://images.gr-assets.com/books/1351444315m/2425524.jpg,https://images.gr-assets.com/books/1351444315s/2425524.jpg
